,unique,haku_id,osa_alue_id,osa_alue_nimi
1619,113Hämeenlinnan kaupunkiTutoropettajatoiminnan koordinointi ja osaamisen jakaminen v. 2018-2019,113,2,02 Esi- ja perusopetus
1620,113Tampereen kaupunki/Kasvatus- ja opetuspalvelutPirkanmaan tutoropettajat,113,2,02 Esi- ja perusopetus
1621,113Laitilan kaupunkiVakka-Suomen opettajien osaamisen ja verkostoitumisen kehittäminen,113,2,02 Esi- ja perusopetus
1622,113Nurmijärven kuntaKUUMA TVT –verkosto alueellisen tutoropettajatoiminnan kehittämisen tukena,113,2,02 Esi- ja perusopetus
1623,113Porvoon kaupunkiTutorit verkostovoimana ,113,2,02 Esi- ja perusopetus
1624,113Kyrkslätts kommunTutor 2.0,113,2,02 Esi- ja perusopetus
1625,113Åbo AkademiBothnia Tutors,113,2,02 Esi- ja perusopetus
1626,114Mäntykankaan kouluEscola la Benaula,114,3,03 Toisen asteen koulutus
1627,114Veräjäpellon koulu/ Espoon kaupunki JCSP Demonstration Library Project CDETB Curriculum Development Unit,114,3,03 Toisen asteen koulutus
1628,114Joensuun yhteiskoulun lukioFacultas human gimnasium ,114,3,03 Toisen asteen koulutus
1629,114Huutoniemen kouluColegio Salesiano Nuestra Señora Del Rosario,114,3,03 Toisen asteen koulutus
1630,114Kyrönmaan lukioSint-Aloysiuscollege Diksmuide,114,3,03 Toisen asteen koulutus
1631,"114HansakallioNLO, Niedersächsiche Landesinstitut für Qualitetssicherung (Lower Saxony State Department for Quality Development in Education)",114,3,03 Toisen asteen koulutus
1632,114Tornion kaupunki/Putaan kouluLiceo Classico e Scientifico DEMOCRITO,114,3,03 Toisen asteen koulutus
1633,114Tuiran kouluVolkschule Julius-Meinl-Gassen ,114,3,03 Toisen asteen koulutus
1634,114Kivikon kouluSzkoła Podstawowa nr 61 we Wrocławiu,114,3,03 Toisen asteen koulutus
1635,114Mäntynummen yhtenäiskouluHermann-von-Helmholtz-Schule,114,3,03 Toisen asteen koulutus
1636,114Tammerkosken lukioFundacion Educarte/Colegio Jesus y Maria,114,3,03 Toisen asteen koulutus
1637,114Ruskon kirkonkylän kouluEscola Salvador Espriu,114,3,03 Toisen asteen koulutus
1638,114Seinäjoen lukioRijnlands Lyceum Sassenheim,114,3,03 Toisen asteen koulutus
1639,114Kotimäen kouluÖzel Guney Gelisim Koleji,114,3,03 Toisen asteen koulutus
1640,114Mäntysalon kouluRatsgymnasium Goslar,114,3,03 Toisen asteen koulutus
1641,114Suonenjoen yhtenäiskouluCOLEGIO SANTA TERESA (SANTA TERESA),114,3,03 Toisen asteen koulutus
1642,"114Jyväskylän Lyseon lukioIstituto di Istruzione secondaria superiore ""R. Gorjux -N.Tridente- C.Vivante""",114,3,03 Toisen asteen koulutus
1643,114Vaalan lukioLycée la Versoie ,114,3,03 Toisen asteen koulutus
1644,114Kyösti Kallion kouluIstituto Comprensivo Statale 2° Frosinone,114,3,03 Toisen asteen koulutus
1645,114Äänekosken lukioBC Broekhin Roermond,114,3,03 Toisen asteen koulutus
1646,114Otalammen kouluFortes Lyceum,114,3,03 Toisen asteen koulutus
1647,114Variskan kouluColegio Salesiano Nuestra Señora Del Rosario,114,3,03 Toisen asteen koulutus
1648,114Nilsiän lukioZespol Szkol Ponadgimnazjalnych w Krzeszowicach,114,3,03 Toisen asteen koulutus
1649,114Rastaalan kouluColegio Apóstol Santiago,114,3,03 Toisen asteen koulutus
1650,114Kiviniityn koulu Zespół Szkół Integracyjnych w Kłodzku,114,3,03 Toisen asteen koulutus
1651,115Hyvinkään kaupunkiJoustavasti yhdessä 2,115,2,02 Esi- ja perusopetus
1652,115Laukaan KuntaJopoPedia-JOPO 2018,115,2,02 Esi- ja perusopetus
1653,115Pudasjärven kaupunkiJoposta jatkoon.,115,2,02 Esi- ja perusopetus
1654,115Nakkilan kuntaJoustavasti jopolla,115,2,02 Esi- ja perusopetus
1655,115Pälkäneen kuntaPirkanmaan parastajat - JOPO-toimijoiden verkostohanke II,115,2,02 Esi- ja perusopetus
1656,115Laihian kuntaJOPOLLA PONTTA PERUSOPETUKSEEN,115,2,02 Esi- ja perusopetus
1657,115Helsingin kaupunkiJopo kehittämishanke 2018,115,2,02 Esi- ja perusopetus
1658,115Kouvolan kaupunkiJOPO -verkostosta voimaa 2.0,115,2,02 Esi- ja perusopetus
1659,115Pargas stadJOPO - Södra Finland tillsammans,115,2,02 Esi- ja perusopetus
1660,115Kittilän kuntaJOPOlla ympäri Lappia,115,2,02 Esi- ja perusopetus
1661,115Paraisten kaupunkiLOJOPO yhteistyöllä oppilaiden ja opetuksen hyväksi,115,2,02 Esi- ja perusopetus
1662,115Raseborgs stadJopo i Västnyland,115,2,02 Esi- ja perusopetus
1663,115Rauman kaupunkiLounais-Suomen JOPO - kehittämis- ja koulutusverkosto,115,2,02 Esi- ja perusopetus
1664,115Lieksan kaupunkiLaatua JOPO-toimintaan,115,2,02 Esi- ja perusopetus
1665,115Ylivieskan kaupunkiJoukolla joustavasti,115,2,02 Esi- ja perusopetus
1666,115Kuopion kaupunkiJOPOSAVO,115,2,02 Esi- ja perusopetus
1667,119Hengitysliitto ryReformilähettiläät,119,4,04 Ammatillinen koulutus
1668,123Jyväskylän KoulutuskuntayhtymäValtakunnallinen CERN-tiedeopetusverkosto,123,3,03 Toisen asteen koulutus
1669,127Etelä-Suomen aluehallintovirasto,127,1,01 Varhaiskasvatus
1670,133Diakonia-ammattikorkeakoulu OyBuilding sustainable and resilient communities through co-creation between universities and businesses,133,5,05 Korkeakoulu
1671,133Turun ammattikorkeakoulu OyIntroducing Reverse Innovation Model to HEI in Tanzania,133,5,05 Korkeakoulu
1672,133Satakunnan ammattikorkeakoulu OyMARIBILIS - IMPROVING MARITIME EDUCATION OF NAMIBIA WITH DOUBLE DEGREE PROGRAM OF MARITIME ENGINEERING WITH INTEGRATION OF R/V MIRABILIS AS A LIVING LAB,133,5,05 Korkeakoulu
1673,133Turun yliopistoNative crops for sustainable and innovative food futures in Peru and Colombia,133,5,05 Korkeakoulu
1674,140Lahden kaupunkiKielenkärjellä 2.0 ,140,2,02 Esi- ja perusopetus
1675,143Tampereen YliopistoNähdään ja kohdataan yhdessä!,143,2,02 Esi- ja perusopetus
1676,143Nakkilan kuntaSisukkaat - teknologiaoppimisen ja -opetuksen edistäminen osallistavassa opetuksessa,143,2,02 Esi- ja perusopetus
1677,143Itä-Suomen yliopistoDigitaalinen dialogi kodin ja koulun välillä - huoltajat kumppaneina kehittämisen foorumissa ,143,2,02 Esi- ja perusopetus
1678,143Tampereen kaupunkiHyvinvointia ja digiterveyttä kouluihin,143,2,02 Esi- ja perusopetus
1679,143Oulun Steinerkoulun kannatusyhdistys ryWaldorf100 - Steinerkoulut 100 vuotta: Bees & Trees,143,2,02 Esi- ja perusopetus
1680,146Kansanvalistusseura srEtäkoulu Kulkuri ja Nomadskolan,146,6,06 Järjestötoiminta
1681,146Kehittämiskeskus Opinkirjo ryNuorten parlamentti ja Tutki-Kokeile-Kehitä-toiminta,146,6,06 Järjestötoiminta
1682,146Kesälukioseura ryKesälukiotoiminta,146,6,06 Järjestötoiminta
1683,"146Suomen lasten ja nuorten kuvataidekoulujen liittoTaiteen perusopetuksen koulutus- ja tiedotustoiminta, pedagoginen ja muu kehittämistyö ",146,6,06 Järjestötoiminta
1684,"146Suomen Vanhempainliitto ry, Finlands Föräldraförbund rfKodin ja kasvatusyhteisön yhteistyön kehittäminen varhaiskasvatuksessa ja koulussa / järjestöille myönnettävät avustukset",146,6,06 Järjestötoiminta
1685,146Suomen Ympäristökasvatuksen Seura ry (FEE Suomi)Vihreä lippu -ympäristökasvatusohjelma,146,6,06 Järjestötoiminta
1686,146Filosofian ja elämänkatsomustiedon opettajat Feto ryIPO Filosofiaolympialaiset (International Philosophy Olympiad),146,6,06 Järjestötoiminta
1687,146Natur och Miljö rfnaturskolverksamhet på svenska år 2018,146,6,06 Järjestötoiminta
1688,146Förbundet Hem och SkolaAllmänt verksamhetsbidrag,146,6,06 Järjestötoiminta
1689,146Suomi-Seura rySuomi-koulujen toiminta,146,6,06 Järjestötoiminta
1690,146Matemaattisten aineiden opettajien liitto MAOL ryNeljän tieteen kisat ja tiedeolympialaiset,146,6,06 Järjestötoiminta
1691,146Biologian ja maantieteen opettajien liitto BMOL ryLukiolaisten kansalliset biologian ja maantieteen kilpailut sekä kansainvälinen olympiatoiminta,146,6,06 Järjestötoiminta
1692,146Suomi-Saksan Yhdistysten Liitto ryOppilasvaihto Suomi-Saksa-Suomi,146,6,06 Järjestötoiminta
1693,146Suomen Youth For Understanding r.y.Suomalaisten vaihto-oppilaiden apurahat,146,6,06 Järjestötoiminta
1694,146Suomen Leirikouluyhdistys - Lägerskolföreningen i Finland ryUlos Luokasta! Leirikoululähettiläs,146,6,06 Järjestötoiminta
1695,146AFS Intercultural Programs Finland ryNuorten kansainvälisyysosaamisen lisääminen,146,6,06 Järjestötoiminta
1696,152Pietarsaari,152,2,02 Esi- ja perusopetus
1697,152Joensuun steinerkoulun kannatusyhdistys ry,152,2,02 Esi- ja perusopetus
1698,152Hangon kaupunki,152,2,02 Esi- ja perusopetus
1699,152Hausjärven kunta,152,2,02 Esi- ja perusopetus
1700,152Pargas stad,152,2,02 Esi- ja perusopetus
1701,152Kristinestad stad,152,2,02 Esi- ja perusopetus
1702,152Kimitoöns kommun,152,2,02 Esi- ja perusopetus
1703,152Vaasan kaupunki,152,2,02 Esi- ja perusopetus
1704,152Raaseporin kaupunki,152,2,02 Esi- ja perusopetus
1705,152Loviisan kaupunki,152,2,02 Esi- ja perusopetus
1706,152Lohjan kaupunki,152,2,02 Esi- ja perusopetus
1707,152Kirkkonummen kunta,152,2,02 Esi- ja perusopetus
1708,152Helsingin kaupunki,152,2,02 Esi- ja perusopetus
1709,152Alajärven kaupunki,152,2,02 Esi- ja perusopetus
1710,152Alavuden kaupunki,152,2,02 Esi- ja perusopetus
1711,152Asikkalan kunta,152,2,02 Esi- ja perusopetus
1712,152Askolan kunta,152,2,02 Esi- ja perusopetus
1713,152Enonkosken kunta,152,2,02 Esi- ja perusopetus
1714,152Helsingin Rudolf Steiner -koulun kannatusyhdistys ry,152,2,02 Esi- ja perusopetus
1715,152Espoon kristillisen koulun kannatusyhdistys ry,152,2,02 Esi- ja perusopetus
1716,152Kyyjärven kunta,152,2,02 Esi- ja perusopetus
1717,152Kurikan kaupunki,152,2,02 Esi- ja perusopetus
1718,152Kouvolan kaupunki,152,2,02 Esi- ja perusopetus
1719,152Konneveden kunta,152,2,02 Esi- ja perusopetus
1720,152Kiuruveden kaupunki,152,2,02 Esi- ja perusopetus
1721,152Kauhajoen kaupunki,152,2,02 Esi- ja perusopetus
1722,152Karijoen kunta,152,2,02 Esi- ja perusopetus
1723,152Kannuksen kaupunki,152,2,02 Esi- ja perusopetus
1724,152Kangasalan Kaupunki,152,2,02 Esi- ja perusopetus
1725,152Kajaanin kaupunki,152,2,02 Esi- ja perusopetus
1726,152Jyväskylän kristillisen koulun yhdistys ry,152,2,02 Esi- ja perusopetus
1727,152Juvan kunta,152,2,02 Esi- ja perusopetus
1728,152Juupajoen kunta,152,2,02 Esi- ja perusopetus
1729,152Iin kunta,152,2,02 Esi- ja perusopetus
1730,152Heinolan kaupunki,152,2,02 Esi- ja perusopetus
1731,152Lestijärven kunta,152,2,02 Esi- ja perusopetus
1732,152Laitilan kaupunki,152,2,02 Esi- ja perusopetus
1733,152Kuopion kaupunki,152,2,02 Esi- ja perusopetus
1734,152Keuruun kaupunki,152,2,02 Esi- ja perusopetus
1735,152Kempeleen kunta,152,2,02 Esi- ja perusopetus
1736,152Kemijärven kaupunki,152,2,02 Esi- ja perusopetus
1737,152Kannonkosken kunta,152,2,02 Esi- ja perusopetus
1738,152Kankaanpään kaupunki,152,2,02 Esi- ja perusopetus
1739,152Kaavin kunta,152,2,02 Esi- ja perusopetus
1740,152Kaarinan kaupunki,152,2,02 Esi- ja perusopetus
1741,"152Jyväskylän yliopisto, Normaalikoulu",152,2,02 Esi- ja perusopetus
1742,152Jyväskylän Seudun Steinerkoulun kannatusyhdistys r.y.,152,2,02 Esi- ja perusopetus
1743,152Juuan kunta,152,2,02 Esi- ja perusopetus
1744,152Joutsan kunta,152,2,02 Esi- ja perusopetus
1745,152Joroisten kunta,152,2,02 Esi- ja perusopetus
1746,152Joensuun kaupunki,152,2,02 Esi- ja perusopetus
1747,152Jämsän kaupunki,152,2,02 Esi- ja perusopetus
1748,152Itä-Suomen suomalais-venäläisen koulun säätiö sr,152,2,02 Esi- ja perusopetus
1749,152Ikaalisten kaupunki,152,2,02 Esi- ja perusopetus
1750,152Helsingin Uusi yhteiskoulu Osakeyhtiö,152,2,02 Esi- ja perusopetus
1751,152Haminan kaupunki,152,2,02 Esi- ja perusopetus
1752,152Hämeenlinnan kaupunki,152,2,02 Esi- ja perusopetus
1753,152Haapaveden kaupunki,152,2,02 Esi- ja perusopetus
1754,152Haapajärven kaupunki,152,2,02 Esi- ja perusopetus
1755,152Forssan kaupunki,152,2,02 Esi- ja perusopetus
1756,152Espoon Steinerkoulun kannatusyhdistys ry,152,2,02 Esi- ja perusopetus
1757,152Apollon Yhteiskoulun kannatusyhdistys ry,152,2,02 Esi- ja perusopetus
1758,152Akaan kaupunki,152,2,02 Esi- ja perusopetus
1759,152Imatran kaupunki,152,2,02 Esi- ja perusopetus
1760,152Vörå kommun,152,2,02 Esi- ja perusopetus
1761,152Rudolf Steiner-Pedagogikens Vänner i Västnyland rf,152,2,02 Esi- ja perusopetus
1762,152Pedersöre kommun,152,2,02 Esi- ja perusopetus
1763,152Kronoby kommun,152,2,02 Esi- ja perusopetus
1764,152Vantaan kaupunki,152,2,02 Esi- ja perusopetus
1765,152Vihdin kunta,152,2,02 Esi- ja perusopetus
1766,152Varkauden kaupunki,152,2,02 Esi- ja perusopetus
1767,152Siuntion kunta,152,2,02 Esi- ja perusopetus
1768,152Porvoon kaupunki,152,2,02 Esi- ja perusopetus
1769,152Lahden kaupunki,152,2,02 Esi- ja perusopetus
1770,"152Kokkolan kaupunki, sivistystoimi",152,2,02 Esi- ja perusopetus
1771,152Hyvinkään kaupunki,152,2,02 Esi- ja perusopetus
1772,152Espoon kaupunki,152,2,02 Esi- ja perusopetus
1773,152Närpes stad,152,2,02 Esi- ja perusopetus
1774,152Järvenpään kaupunki,152,2,02 Esi- ja perusopetus
1775,152Janakkalan kunta,152,2,02 Esi- ja perusopetus
1776,152Itä-Suomen yliopisto,152,2,02 Esi- ja perusopetus
1777,152Isojoen kunta,152,2,02 Esi- ja perusopetus
1778,152Ilmajoen kunta,152,2,02 Esi- ja perusopetus
1779,152Iisalmen kaupunki,152,2,02 Esi- ja perusopetus
1780,152Hyrynsalmen kunta,152,2,02 Esi- ja perusopetus
1781,152Huittisten kaupunki,152,2,02 Esi- ja perusopetus
1782,152Hartolan kunta,152,2,02 Esi- ja perusopetus
1783,152Hankasalmen kunta,152,2,02 Esi- ja perusopetus
1784,152Halsuan kunta,152,2,02 Esi- ja perusopetus
1785,152Korsnäs kommun,152,2,02 Esi- ja perusopetus
1786,153Kimpisen kouluIES L'ALCALATEN,153,3,03 Toisen asteen koulutus
1787,153Kallion lukio Colegio Corazón de María,153,3,03 Toisen asteen koulutus
1788,153Porvoon steinerkoulun kannatusyhdistys ryLibera scuola Waldorf Palermo,153,3,03 Toisen asteen koulutus
1789,153Tuusniemen kunta (Tuusniemen lukio ja yhtenäiskoulu)Ysgol Hendrefelin Special School,153,3,03 Toisen asteen koulutus
1790,153Joensuun kaupunki / Joensuun yhteiskoulun lukioKvennaskólinn i Reykjavik,153,3,03 Toisen asteen koulutus
1791,"153Länsipuiston koulu, Kokkolan kaupunkiBrigittenauer Gymnasium",153,3,03 Toisen asteen koulutus
1792,153Lovisanejdens högstadiumIES Francisco Montoya,153,3,03 Toisen asteen koulutus
1793,153Siilinjärven lukioZespół Szkół Ogólnokształcących i Technicznych w Milówce,153,3,03 Toisen asteen koulutus
1794,153Poikolan kouluIES Breamo,153,3,03 Toisen asteen koulutus
1795,153Joutsan lukioEuroGlocal,153,3,03 Toisen asteen koulutus
1796,"153Huittisten kaupunki, Lauttakylän lukioAgrupamento de escolas Dr. Francisco Fernandes Lopes, Olhão",153,3,03 Toisen asteen koulutus
1797,153Leppävirran kunta (Leppävirran lukio)INSTITUTO ENSEÑANZA SECUNDARIA EUROPA,153,3,03 Toisen asteen koulutus
1798,153Joensuun kaupunki / Joensuun lyseon peruskouluKvennaskólinn i Reykjavik,153,3,03 Toisen asteen koulutus
1799,158Förlagsaktiebolaget OtavaB3 tyska för gymnasiet (3 kurser),158,3,03 Toisen asteen koulutus
1800,158Förlagsaktiebolaget OtavaDigitalt material och tryckta läromedel för J'aime 3 och 4 (B2 och B3 franska),158,3,03 Toisen asteen koulutus
1801,"158Schildts & Söderströms AbGymnasiets Religion, kurs 4",158,3,03 Toisen asteen koulutus
1802,"158Schildts & Söderströms AbGymnasiets Fysik, kurs 6 och kurs 7",158,3,03 Toisen asteen koulutus
1803,158Förlagsaktiebolaget OtavaLäromedel och digitalt material i B2/B3 spanska,158,3,03 Toisen asteen koulutus
1804,"158Schildts & Söderströms AbGymnasiets långa Matematik, kurs 10, kurs 12 och kurs 13",158,3,03 Toisen asteen koulutus
1805,160Myllyteatteri-yhdistys ryTaidetyöpajatoimintaa helsinkiläisille turvapaikanhakijoille,160,6,06 Järjestötoiminta
1806,160Taiteilijat O ryTaidekummi-taidetyöpajat Helsingin kaupungin leikkipuistoissa osana Kotoklubi Kanelin toimintaa,160,6,06 Järjestötoiminta
1807,160Rikkaveen kyläyhdistys ryKotona Okussa,160,6,06 Järjestötoiminta
1808,164Vesannon kunta/ Vesannon lukioIES Sofía Casanova,164,3,03 Toisen asteen koulutus
1809,164Vaasan lyseon lukio / Vaasan kaupunkiHumboldt Schule - Kiel,164,3,03 Toisen asteen koulutus
1810,164Lappeenrannan kaupunkiZespół Szkół Ekonomiczno-Usługowych,164,3,03 Toisen asteen koulutus
1811,164Lahden kaupunkiHigh School St. St. Kiril and Metodii,164,3,03 Toisen asteen koulutus
1812,164Uudenkaupungin kaupunkiAgrupamento de escolas D. Afonso Henriques,164,3,03 Toisen asteen koulutus
1813,164Nurmijärven kuntaUC Leuven-Limburg (UCLL),164,3,03 Toisen asteen koulutus
1814,164Antinkankaan kouluProf Ihsan Koz Ilkokulu (primary school),164,3,03 Toisen asteen koulutus
1815,164Oulun kaupunkiLaanilan lukio,164,3,03 Toisen asteen koulutus
1816,164Tampereen kaupunkiGrundschule Grunbach,164,3,03 Toisen asteen koulutus
1817,164Tampereen kaupunkiMateřská škola nad Parkem,164,3,03 Toisen asteen koulutus
1818,164Kaarinan kaupunkiprimary school of TAVRONITIS,164,3,03 Toisen asteen koulutus
1819,164Jokioisten kuntaGladesmore Commynity School,164,3,03 Toisen asteen koulutus
1820,164Oulun kaupunkiAgrupamento de Escolas Rio Novo do Principe,164,3,03 Toisen asteen koulutus
1821,164Nurmon yläasteTrito Gymnasio,164,3,03 Toisen asteen koulutus
1822,164Tampereen Kaupunki/ Kämmenniemen päiväkotiTšekki,164,3,03 Toisen asteen koulutus
1823,164Lempäälän kuntaIstituto Comprensivo di Cavallermaggiore,164,3,03 Toisen asteen koulutus
1824,164Nurmeksen kaupunkiBG/BRG Klosterneuburg,164,3,03 Toisen asteen koulutus
1825,"165Arctic Centre, University of LaplandArctic research: Co-production of knowledge",165,5,05 Korkeakoulu
1826,176Nakkilan kuntaSatakunnan joustava perusopetus (SataJopo),176,2,02 Esi- ja perusopetus
1827,176Laihian kuntaJOPOLLA PONTTA PERUSOPETUKSEEN - TUUMASTA TOIMEEN,176,2,02 Esi- ja perusopetus
1828,176Paraisten kaupunkiLOJOPO 2,176,2,02 Esi- ja perusopetus
1829,176Laukaan kuntaJOPO2019,176,2,02 Esi- ja perusopetus
1830,179Oulun seudun koulutuskuntayhtymä (OSEKK)Laatusampo 6,179,4,04 Ammatillinen koulutus
1831,179Jyväskylän KoulutuskuntayhtymäSamassa veneessä 6 - Ankkurit alas,179,4,04 Ammatillinen koulutus
1832,179Valkeakosken seudun koulutuskuntayhtymäVertaisarvioinnilla tulosta 2,179,4,04 Ammatillinen koulutus
1833,179Raahen Porvari- ja Kauppakoulurahasto sr#Laatupoweria – Voimaa yhteistyöverkostosta,179,4,04 Ammatillinen koulutus
1834,179Kouvolan kaupunkiVETO-TOP2,179,4,04 Ammatillinen koulutus
1835,179Valtakunnallinen valmennus- ja liikuntakeskus OyJUUPEDA 2 - JotainUuttaUrheiluopistoPEDAgogiikassa,179,4,04 Ammatillinen koulutus
1836,179Tampereen Aikuiskoulutussäätiö srLaatuvertaiset,179,4,04 Ammatillinen koulutus
1837,179Suomen Diakoniaopisto - SDO OyYhdessä Enemmän 1,179,4,04 Ammatillinen koulutus
1838,179Salon seudun koulutuskuntayhtymäHyvin tekemistä länteen 2019,179,4,04 Ammatillinen koulutus
1839,179Keski-Uudenmaan koulutuskuntayhtymäVirtaa vertaisilta - LARK-kasi,179,4,04 Ammatillinen koulutus
1840,179Hengitysliitto ry / Ammattiopisto LuoviTimantti - tiedon kanssa matkaten toiminta tehokkaaksi,179,4,04 Ammatillinen koulutus
1841,"179Pohjois-Karjalan koulutuskuntayhtymä, RiveriaLOISTE VI",179,4,04 Ammatillinen koulutus
1842,179Svenska Österbottens förbund för Utbildning och KulturWorking Quality - Quality in Work 2.0 (senare WQ.2),179,4,04 Ammatillinen koulutus
1843,181Porin kaupunkiSatakunnan ja Etelä-Pohjanmaan kuntien hanke avoimien oppimateriaalien kehittämiseksi alueen lukioissa,181,3,03 Toisen asteen koulutus
1844,181Touko Voutilaisen koulusäätiö srLukiomatematiikan avoimet kurssimateriaalit ja tehtävät,181,3,03 Toisen asteen koulutus
1845,181Tampereen YliopistoMatemaattisten aineiden verkkokurssit lukioon ja ammatilliseen koulutukseen,181,3,03 Toisen asteen koulutus
1846,234Jyväskylän yliopistoKiihdytin hiukkasen,234,3,03 Toisen asteen koulutus
1847,234Piilometsä KySience on stage festivaalit Portugalissa,234,3,03 Toisen asteen koulutus
1848,"234Tampereen kaupunki, Tampereen lyseon lukioKilpailumatka, 34th CASTIC,  Macao, Kiina",234,3,03 Toisen asteen koulutus
1849,234Filosofian ja elämänkatsomustiedon opettajat ryIPO Filosofiaolympialaiset (International Philosophy Olympiad),234,3,03 Toisen asteen koulutus
1850,234Matemaattisten Aineiden Opettajien Liitto MAOL ryNeljän tieteen kisat ja tiedeolympiatoiminta,234,3,03 Toisen asteen koulutus
1851,234Korsholms kommunMATCUP 2019,234,3,03 Toisen asteen koulutus
1852,234Viipurin Reaalikoulu OyKenguru-matematiikkakilpailu,234,3,03 Toisen asteen koulutus
1853,234Helsingin YliopistoKansallinen ja kansainvälinen StarT-kilpailu,234,3,03 Toisen asteen koulutus
