unique,personnel-costs-row.amount,material-costs-row.amount,rent-costs-row.amount,service-purchase-costs-row.amount,steamship-costs-row.amount,other-costs-row.amount,equipment-costs-row.amount,coordination-costs-row.amount,other-costs-row-2.amount,personnel-costs-row.amount-18,material-costs-row.amount-18,menotamount,project-incomes-row.amount,own-income-row.amount,eu-programs-income-row.amount,other-public-financing-income-row.amount,private-financing-income-row.amount,tulotamount,summaamount,SummienTodennakoisyys
110Vaasan kristillinen kouluKristillisten koulujen kehittäminen ja verkostotyö 2017-2018,7825.0,31.0,0.0,4340.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,-12406.0,97.89449981526873
110Jyväskylän kristillisen koulun yhdistys ryKoulujen kehittäminen ja opettajien kouluttaminen 2017-2018,2807.0,0.0,0.0,4006.0,425.0,325.0,0.0,0.0,0.0,0.0,0.0,7563.0,0.0,0.0,0.0,0.0,0.0,0.0,-7563.0,97.91843984544013
110Keski-Uudenmaan kristillisen koulun ja päiväkodin kannatusyhdistys ryKristillisten koulujen kehittäminen ja verkostotyö 2017-2018,12719.0,0.0,0.0,327.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,13556.0,0.0,0.0,0.0,0.0,440.0,440.0,-13116.0,90.8551704527892
110Suomen Adventtikirkko / koulutoimiKristillisten koulujen toiminnan kehittäminen ja verkostotyö 2017-2018,1207.0,879.0,4303.0,10480.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,19569.0,0.0,0.0,0.0,0.0,0.0,0.0,-19569.0,77.92780700587133
110Porin Kristillisen koulun kannatusyhdistys ryKristillisten koulujen kehittäminen ja opettajien koulutus 2017-2018,2468.0,0.0,290.0,1543.0,642.0,292.0,0.0,0.0,0.0,0.0,0.0,5235.0,0.0,0.0,0.0,0.0,0.0,0.0,-5235.0,94.82006879498502
110Lahden kristillisen koulun kannatusyhdistys ry- Kristillisten koulujen kehittäminen ja verkostotyö 2017-2018,1070.0,0.0,0.0,4604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5674.0,0.0,0.0,0.0,0.0,0.0,0.0,-5674.0,97.39473277704431
110Rovaniemen seudun kristillisen koulun kannatusyhdistys ryKristillisten koulujen kehittäminen ja verkostotyö 2017-2018,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,500.0,500.0,210.0,96.19441441095525
111Muonion yhtenäiskouluTunturitutorit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9941725083515
111CONFIDO Pohjanmaan Kristillinen Kasvatus - Österbottens Kristliga Uppfostran rySuperope - TVT-osaamisen kartuttaminen ja osaamisen jakaminen.,4537.0,0.0,0.0,0.0,1097.0,0.0,4198.0,0.0,0.0,0.0,0.0,9832.0,0.0,0.0,0.0,0.0,0.0,0.0,-9832.0,78.78479633623938
111Espoon kristillisen koulun kannatusyhdistys ryTUTOR,9733.0,0.0,0.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,10574.0,0.0,0.0,0.0,0.0,0.0,0.0,-10574.0,81.6350964449265
111Etelä-Pohjanmaan Steinerkouluyhdistys r.y.Suomen steinerkoulujen TVT -tutortoiminnan ja -strategian kehittäminen,3671.0,0.0,0.0,298.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,-4784.0,98.00503959787613
111Eurajoen kuntaTutoropettajien toiminta ja kouluttaminen Eurajoki,17439.0,0.0,0.0,4545.0,1303.0,970.0,0.0,0.0,0.0,0.0,0.0,24257.0,0.0,0.0,0.0,0.0,0.0,0.0,-24257.0,96.72235085482377
111Punkalaitumen kuntaTutoropettajien toiminta ja kouluttaminen,5566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5566.0,0.0,0.0,0.0,0.0,0.0,0.0,-5566.0,98.12332475085664
111Heinolan kaupunkiTutoropettajien toiminta Heinolassa,24882.0,0.0,0.0,1164.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,26529.0,28400.0,0.0,0.0,7100.0,0.0,35500.0,8971.0,62.267474464494
111Heinäveden kuntaTutorhanke,10552.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,10758.0,0.0,0.0,0.0,0.0,0.0,0.0,-10758.0,98.2787608089297
111Humppilan kuntayhdessä eteenpäin,9431.0,363.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10611.0,0.0,0.0,0.0,0.0,0.0,0.0,-10611.0,94.28745042426407
111Helsingin kaupunki/Kasvatuksen ja koulutuksen toimialaHelsingin suomen- ja ruotsinkielinen tutoropettajaverkosto 2.0,580187.0,0.0,0.0,36076.0,1434.0,5.0,0.0,0.0,0.0,0.0,0.0,617702.0,0.0,0.0,0.0,0.0,0.0,0.0,-617702.0,45.00172742880912
111Helsingin Uusi yhteiskoulu OsakeyhtiöDigitutorit vertaistukena,7169.0,0.0,0.0,855.0,284.0,607.0,0.0,0.0,0.0,0.0,0.0,8915.0,0.0,0.0,0.0,0.0,0.0,0.0,-8915.0,98.23845574563093
111Sallan kuntaHyvää digiarkea etsimään kodin ja koulun yhteistyönä,25293.0,548.0,0.0,1056.0,5480.0,5175.0,2346.0,0.0,0.0,0.0,0.0,39898.0,0.0,0.0,0.0,0.0,0.0,0.0,-39898.0,78.79614162109807
111Liperin kuntaTutortoiminnan jatko,8645.0,0.0,120.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13325.0,0.0,0.0,0.0,0.0,0.0,0.0,-13325.0,97.14758694104728
111Huittisten kaupunkiTutoropettajat muutosagentteina,32163.0,0.0,0.0,5184.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,37873.0,0.0,0.0,0.0,0.0,0.0,0.0,-37873.0,97.30979797868729
111Helsingin yliopiston Viikin normaalikouluDigitutortoiminta II - Hgin yliopiston harjoittelukoulut,20952.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,21104.0,0.0,0.0,0.0,0.0,0.0,0.0,-21104.0,98.19208672272659
111Alajärven kaupunkiYhdessä hyvä tulee 2,37325.0,164.0,0.0,75.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,38851.0,324.0,0.0,0.0,0.0,0.0,324.0,-38527.0,96.30954921082844
111Hollolan kuntaKärkihanke 1 Tutorpettajan toiminta ja kouluttaminen 2017,26738.0,0.0,81.0,12657.0,928.0,68.0,0.0,0.0,0.0,0.0,0.0,40472.0,0.0,0.0,0.0,0.0,0.0,0.0,-40472.0,91.23997785440385
111Limingan kuntaToimintaspurtista toimintakulttuurin muutokseen,29755.0,0.0,0.0,1560.0,309.0,36.0,0.0,0.0,0.0,0.0,0.0,31660.0,0.0,0.0,0.0,0.0,0.0,0.0,-31660.0,98.12896941691372
111Hämeenlinnan kaupunkiTutoropettajien toiminta ja kouluttaminen Hämeenlinnassa 2018-2019,89126.0,0.0,0.0,8000.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,-98000.0,89.84986910769628
111Itä-Suomen suomalais-venäläisen koulun säätiö srTutoropettajat opetuksen kehittäjinä,12142.0,0.0,0.0,6192.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,19341.0,0.0,0.0,0.0,0.0,0.0,0.0,-19341.0,96.8877933415629
111Iisalmen kaupunkiTOP-opet huipulle,43380.0,0.0,0.0,11358.0,1547.0,209.0,0.0,0.0,0.0,0.0,0.0,56494.0,0.0,0.0,0.0,0.0,0.0,0.0,-56494.0,91.32763773912629
111Paimion kaupunkiTutoropettajien toiminta ja kouluttaminen,18748.0,0.0,0.0,4887.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,25148.0,0.0,0.0,0.0,0.0,0.0,0.0,-25148.0,96.60838573895036
111Porin kaupunkiTutoropettajat pedagogiikan edistäjinä,167170.0,0.0,0.0,11903.0,1857.0,2.0,0.0,0.0,0.0,0.0,0.0,180932.0,0.0,0.0,0.0,0.0,0.0,0.0,-180932.0,76.85190587629974
111Porin Kristillisen koulun kannatusyhdistys ryTutoropettaja verkostoituu ja valmentaa,5934.0,0.0,0.0,298.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,6536.0,0.0,0.0,0.0,0.0,0.0,0.0,-6536.0,98.28840986884096
111Pornaisten kuntaPornaisten tutoropettajat,21751.0,0.0,0.0,779.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,22840.0,0.0,0.0,0.0,0.0,0.0,0.0,-22840.0,98.31265227348973
111Savonlinnan kaupunkiPeruskoulun Tutorit kentällä 2018-2019 Savonlinna,27877.0,0.0,0.0,1000.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,29143.0,0.0,0.0,0.0,0.0,0.0,0.0,-29143.0,98.16045504350528
111Haapajärven kaupunkiTutorin tuella,22805.0,222.0,0.0,800.0,810.0,761.0,0.0,0.0,0.0,0.0,0.0,25398.0,0.0,0.0,0.0,0.0,0.0,0.0,-25398.0,96.82318688376209
111Perhon kuntaPerhon tutoropettajien koulutus ja toiminta,7916.0,0.0,0.0,620.0,224.0,30.0,1448.0,0.0,0.0,0.0,0.0,10238.0,0.0,0.0,8190.0,2047.0,0.0,10237.0,-1.0,46.88178216627577
111Lappeenrannan seudun steinerkoulun kannatusyhdistys r.y.Lappeenrannan steinerkoulun digitutor,4135.0,0.0,0.0,0.0,369.0,54.0,1121.0,0.0,0.0,0.0,0.0,5679.0,0.0,0.0,0.0,0.0,1439.0,1439.0,-4240.0,69.04403201199615
111Mänttä-Vilppulan kaupunkiTaidekaupungin digitutorit,22115.0,0.0,0.0,1300.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,24393.0,0.0,0.0,0.0,0.0,0.0,0.0,-24393.0,97.94002998407377
111Siilinjärven kuntaSiilinjärven tutoropettajien toiminta ja kouluttaminen ,27162.0,14.0,0.0,4629.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,31813.0,0.0,0.0,0.0,0.0,0.0,0.0,-31813.0,97.49103871715192
111Riihimäen kaupunkiTutorope Riihimäellä,37524.0,21.0,0.0,5359.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,42936.0,0.0,0.0,0.0,0.0,0.0,0.0,-42936.0,96.81426033806693
111Luumäen kuntaLuumäen kunnan tutor-opettajatoiminta,8351.0,132.0,0.0,501.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,9415.0,0.0,0.0,0.0,0.0,0.0,0.0,-9415.0,97.9734158018364
111Padasjoen kuntaPadasjoki Tutoropettajien koulutus ja toiminta 2,7083.0,34.0,0.0,0.0,285.0,5.0,0.0,0.0,0.0,0.0,0.0,7407.0,1200.0,0.0,0.0,0.0,0.0,1200.0,-6207.0,97.90551229136591
111Pellon kuntaDigitutoropettajatoiminnan vakiinnuttaminen Pellon peruskoulussa,10385.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,10442.0,0.0,0.0,0.0,0.0,0.0,0.0,-10442.0,98.21449917742308
111Pertunmaan kuntaTutoropettaja - pienen kunnan koulujen kehittäjä,4539.0,30.0,0.0,1403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5972.0,0.0,0.0,0.0,0.0,0.0,0.0,-5972.0,98.19096939873437
111Pieksämäen kaupunkiTutoropettaja toiminta ja kouluttaminen 2017,52375.0,0.0,0.0,0.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,53592.0,0.0,0.0,0.0,0.0,0.0,0.0,-53592.0,95.64224009530611
111Pielaveden kuntaTutoropettajatoiminnan jatkaminen,22563.0,126.0,0.0,80.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,23021.0,155200.0,0.0,0.0,0.0,0.0,155200.0,132179.0,45.71095977259489
111PietarsaariPietarsaaren koulujen digitutortoiminnan kehittäminen,28344.0,0.0,0.0,3135.0,3207.0,9.0,0.0,0.0,0.0,0.0,0.0,34695.0,0.0,0.0,0.0,0.0,0.0,0.0,-34695.0,89.74334651196439
111Polvijärven kuntaPolvijärven tutoropettajien toiminta ja kouluttaminen,11577.0,0.0,816.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,12494.0,0.0,0.0,0.0,0.0,0.0,0.0,-12494.0,79.11936460159171
111Porvoon kaupunkiPorvoon Tutoropettajat - Tutorlärarna i Borgå,165106.0,0.0,0.0,3360.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,170276.0,0.0,0.0,0.0,0.0,0.0,0.0,-170276.0,76.86134256678305
111Pyhännän kuntaTutortoimintaa Pyhännälle 2,10918.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,11068.0,0.0,0.0,0.0,0.0,0.0,0.0,-11068.0,98.26233485205496
111Tyrnävän kuntaOivaltavaa oppimista 2,20226.0,216.0,0.0,5670.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,27007.0,0.0,0.0,0.0,0.0,0.0,0.0,-27007.0,96.85199860555697
111Rautalammin kuntaRautalammin opettajat digiaikaan,57.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,-586.0,91.56230226627233
111Akaan kaupunkiAkaan kaupungin tutortoiminnan kehittäminen ja vakiinnuttaminen  ,32912.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35612.0,0.0,0.0,0.0,0.0,0.0,0.0,-35612.0,97.75288362070526
111Hangö stadGemensam tutorlärarverksamhet för Hangö stads grundskolor enligt den nya lokala läroplanen 2.0,35234.0,0.0,0.0,61.0,1076.0,99.0,0.0,0.0,0.0,0.0,0.0,36470.0,16000.0,0.0,0.0,0.0,0.0,16000.0,-20470.0,78.31370431879529
111Understödsföreningen för Rudolf Steiner skolan i Helsingfors ry.Tutorlärarnas verksamhet och utbildning,5758.0,0.0,0.0,2150.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,8202.0,6160.0,0.0,0.0,0.0,0.0,6160.0,-2042.0,82.59504456234511
111KristiinankaupunkiA) tutoropettajien toiminta ja kouluttaminen (yhteisesti ruotsinkielisille ja suomenkielisille kouluille kunnassamme,17431.0,2096.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,20226.0,0.0,0.0,0.0,0.0,0.0,0.0,-20226.0,79.16322332062624
111Larsmo kommunTutor 2.0,22495.0,0.0,0.0,5000.0,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,29458.0,18400.0,0.0,0.0,0.0,0.0,18400.0,-11058.0,77.92638796068357
111Esbo stadLära tillsammans i vardagen – tutorlärarverksamhet i Esbo,58206.0,0.0,0.0,1149.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,59608.0,0.0,0.0,0.0,0.0,0.0,0.0,-59608.0,96.09979013541299
111Pedersöre kommunTutorverk 2.0 Pedersöre,24030.0,0.0,0.0,11717.0,5013.0,0.0,0.0,0.0,0.0,0.0,0.0,40760.0,0.0,0.0,0.0,0.0,0.0,0.0,-40760.0,78.96835826471191
111Nousiaisten kuntaNousiaisten tutoropettajien toiminta ja kouluttaminen,10944.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,11304.0,0.0,0.0,0.0,0.0,0.0,0.0,-11304.0,98.29594917514245
111Vörå kommunTutorlärare,45900.0,0.0,0.0,2600.0,1119.0,145.0,0.0,0.0,0.0,0.0,0.0,49764.0,19200.0,0.0,0.0,0.0,0.0,19200.0,-30564.0,77.74539524127137
111Siikajoen kuntaTutoroinnilla tuloksiin,19402.0,898.0,0.0,1560.0,3529.0,191.0,0.0,0.0,0.0,0.0,0.0,25580.0,24000.0,0.0,0.0,0.0,0.0,24000.0,-1580.0,76.27662172966102
111Haapaveden kaupunkiTutorit vauhdittamaan OPS-uudistusta 2,13699.0,133.0,0.0,6660.0,3471.0,0.0,3545.0,0.0,0.0,0.0,0.0,27508.0,20000.0,0.0,0.0,0.0,0.0,20000.0,-7508.0,77.15547720213144
111Kauniaisten kaupunkiGrani Digitutors,26581.0,0.0,0.0,2183.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,29563.0,0.0,0.0,0.0,0.0,0.0,0.0,-29563.0,82.99927554526272
111Ristijärven kuntaTutorointia digi-arkeen,8877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8877.0,6032.0,0.0,0.0,0.0,0.0,6032.0,-2845.0,83.07697519548071
111Salon kaupunkiTutoropettaja opettajan osaamisen kehittämisen tukena,77558.0,335.0,0.0,6111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84004.0,0.0,0.0,0.0,0.0,0.0,0.0,-84004.0,90.80372885732707
111Raision kaupunkiOta haltuun ja jaa!,42232.0,0.0,0.0,0.0,1744.0,105.0,3840.0,0.0,0.0,0.0,0.0,47921.0,0.0,0.0,0.0,0.0,0.0,0.0,-47921.0,79.09393070117967
111Raaseporin kaupunkiRaaseporin Into,74197.0,0.0,0.0,7820.0,1509.0,2436.0,0.0,0.0,0.0,0.0,0.0,85962.0,0.0,0.0,0.0,0.0,0.0,0.0,-85962.0,86.63468143291342
"111Merijärven kuntaUusi pk- ohjelma, tutor-toiminta 2",7240.0,245.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7526.0,0.0,0.0,0.0,0.0,0.0,0.0,-7526.0,96.35542984426762
111Rääkkylän kuntaTutorit,4492.0,0.0,0.0,3358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7850.0,2720.0,0.0,0.0,0.0,0.0,2720.0,-5130.0,95.3004393771887
111Alavieskan kuntaTaitavana Tutorina Alavieskan yhtenäiskoulussa II,6399.0,127.0,0.0,1800.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,8865.0,0.0,0.0,0.0,0.0,0.0,0.0,-8865.0,98.10487023634231
111Merikarvian kuntaMerikarvian peruskoulujen Tutoropettajien toiminta ja kouluttaminen,7778.0,0.0,0.0,1370.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,10037.0,0.0,0.0,0.0,0.0,0.0,0.0,-10037.0,98.10360512325634
111Mikkelin kaupunkiMikkelin tutorit 2018-2019,82163.0,0.0,121.0,295.0,2199.0,128.0,0.0,0.0,0.0,0.0,0.0,84906.0,0.0,0.0,0.0,0.0,0.0,0.0,-84906.0,88.84734298158192
111Kronoby kommunTutorlärande i Kronoby kommun 2,9661.0,0.0,0.0,395.0,1247.0,0.0,0.0,0.0,0.0,0.0,0.0,11303.0,0.0,0.0,0.0,0.0,0.0,0.0,-11303.0,97.46654192310267
"111Nivalan kaupunkiTutoropettajien toiminta ja kouluttautuminen, Nivala",53657.0,380.0,0.0,430.0,687.0,3.0,4132.0,0.0,0.0,0.0,0.0,59289.0,0.0,0.0,0.0,0.0,0.0,0.0,-59289.0,79.00654585730767
111Ruskon kuntaME - yhteistyöstä yhdessä tekemiseen,16535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16535.0,0.0,0.0,0.0,0.0,0.0,0.0,-16535.0,98.16946978892882
111Nakkilan kuntaNakkilan digikeikka,15359.0,13.0,0.0,7612.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,23138.0,0.0,0.0,0.0,0.0,0.0,0.0,-23138.0,96.13399522493536
111Säkylän kuntaTutoropettajien toiminnan jatkaminen Säkylässä,26141.0,0.0,0.0,1387.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,27977.0,0.0,0.0,0.0,0.0,0.0,0.0,-27977.0,98.23586073398545
111Mynämäen kuntaTutoropettajat Mynämäessä II,11288.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,11744.0,0.0,0.0,0.0,0.0,0.0,0.0,-11744.0,98.28102915875928
111Euran kuntaUuden opetussuunnitelman jalkauttaminen Eurassa,30107.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30360.0,0.0,0.0,0.0,0.0,0.0,0.0,-30360.0,97.88228434917548
111Hartolan kuntaTutoropettajan toiminta ja kouluttaminen,6794.0,0.0,0.0,1193.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,9856.0,0.0,0.0,0.0,0.0,0.0,0.0,-9856.0,95.95215373349605
111Hattulan kuntaTutoropettajien toimintaan ja kouluttamiseen,9059.0,0.0,0.0,17019.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,27637.0,22400.0,0.0,0.0,0.0,0.0,22400.0,-5237.0,76.76982127780342
111Helsingin Rudolf Steiner -koulun kannatusyhdistys ryDigiloikka Helsingin Rudolf Steiner -koulussa,9945.0,0.0,0.0,4385.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,14713.0,11383.0,0.0,0.0,0.0,0.0,11383.0,-3330.0,78.91856527301586
111Hyrynsalmen kuntaTutorapua digioppimiseen,6081.0,43.0,0.0,876.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,7869.0,0.0,0.0,0.0,0.0,0.0,0.0,-7869.0,98.1100541570742
111Hyvinkään kaupunkiPedagogiset kouluttajat opettajan työn tukena,230052.0,0.0,0.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,230552.0,0.0,0.0,0.0,0.0,0.0,0.0,-230552.0,73.24892872439449
111Ikaalisten kaupunkiTutoropettaja osaamisen ja toimintakulttuurin kehittäjänä,24093.0,0.0,0.0,3776.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,27915.0,0.0,0.0,0.0,0.0,0.0,0.0,-27915.0,97.81314693093098
111Joroisten kuntaDigiloikasta digiarkeen,19854.0,0.0,0.0,889.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20758.0,0.0,0.0,0.0,0.0,0.0,0.0,-20758.0,98.22404231460605
111Ilmajoen kuntaTutoreille oppia ja hommia II,33900.0,0.0,266.0,3261.0,1225.0,0.0,1148.0,0.0,0.0,0.0,0.0,39800.0,0.0,0.0,0.0,0.0,0.0,0.0,-39800.0,79.4365013588893
111Imatran kaupunkiAskel Askeleelta Kohti Uutta Pedaa,41950.0,0.0,0.0,6272.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,49229.0,0.0,0.0,0.0,0.0,0.0,0.0,-49229.0,96.07236759196729
111Isonkyrön kuntaTutoropettajien toiminta ja kouluttaminen,16077.0,0.0,0.0,2735.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,20512.0,0.0,0.0,0.0,0.0,0.0,0.0,-20512.0,96.56072002417919
111Janakkalan kuntaTutoropettajat pedagogisina toimijoina ja tiedon jakajina,33551.0,56.0,0.0,1389.0,440.0,0.0,495.0,0.0,0.0,0.0,0.0,35931.0,0.0,0.0,0.0,0.0,0.0,0.0,-35931.0,92.32617238292146
111Joensuun kaupunkiJoensuun tutoropettajien toiminta ja kouluttaminen,101721.0,0.0,0.0,520.0,971.0,0.0,32.0,0.0,0.0,0.0,0.0,103244.0,0.0,0.0,0.0,0.0,0.0,0.0,-103244.0,88.88812012447697
111Jokioisten kuntaUutta pedagogiikkaa jokaiseen koulupäivään,21557.0,0.0,0.0,1000.0,130.0,3.0,0.0,0.0,0.0,0.0,0.0,22690.0,0.0,0.0,0.0,0.0,0.0,0.0,-22690.0,98.27959091647915
111Itä-Suomen yliopistoTutoropettajien toiminta ja kouluttaminen 2017,13390.0,0.0,0.0,3118.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,17028.0,0.0,0.0,0.0,3405.0,0.0,3405.0,-13623.0,76.68201903542197
"111Kangasalan kuntaKangasalan tutorien toiminta ja koulutus, jatkohanke",110598.0,0.0,36.0,1449.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,112095.0,0.0,0.0,0.0,0.0,0.0,0.0,-112095.0,87.51455214054464
111Rautavaaran kuntaTutoropettajatoiminnan kehittäminen,6694.0,991.0,0.0,343.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,8164.0,0.0,0.0,0.0,0.0,0.0,0.0,-8164.0,79.03246439843842
111Sauvon kuntaTutoropettajien toiminta ja kouluttaminen,11892.0,0.0,0.0,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.0,0.0,0.0,0.0,0.0,0.0,0.0,-13039.0,98.27405307296172
111Muuramen kuntaMuuramen tutoropettajien toiminta ja kouluttaminen,18420.0,0.0,0.0,3590.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,22242.0,0.0,0.0,0.0,0.0,0.0,0.0,-22242.0,98.10531979261687
111Enonkosken kuntaPedagogiikan uudistamista Enonkoskella,1285.0,0.0,0.0,600.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,4551.0,0.0,0.0,0.0,0.0,0.0,0.0,-4551.0,92.45936917966809
"111Lappeenrannan kaupunkiInnostuva, uudistuva Lappeenranta - Tutortoiminta 2018",88342.0,0.0,0.0,18220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106562.0,0.0,0.0,0.0,0.0,0.0,0.0,-106562.0,78.7579204371545
111Lapuan kaupunkiIso ilmiö II -kaikki yhdessä,23005.0,0.0,0.0,5526.0,307.0,93.0,0.0,0.0,0.0,0.0,0.0,28931.0,0.0,0.0,0.0,0.0,0.0,0.0,-28931.0,97.39441321370917
111Lieksan kaupunkiTUTOROPETTAJIEN TOIMINTA JA KOULUTTAMINEN,11467.0,0.0,0.0,190.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,12579.0,0.0,0.0,0.0,0.0,0.0,0.0,-12579.0,97.95889187448728
111Lohjan kaupunkiDigitutor 2.0,52648.0,0.0,0.0,1764.0,1950.0,4269.0,0.0,0.0,0.0,0.0,0.0,60631.0,0.0,0.0,0.0,1816.0,0.0,1816.0,-58815.0,78.69558739426073
111Savitaipaleen kuntaTutoropettajien toiminta ja kouluttaminen,20115.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,20388.0,0.0,0.0,0.0,0.0,0.0,0.0,-20388.0,98.23676542423479
111Nokian kaupunkiTutoropettajat opetuksen uudistajina,53825.0,3.0,0.0,458.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54288.0,0.0,0.0,0.0,0.0,0.0,0.0,-54288.0,96.34294870487581
"111Oulun yliopisto, Oulun normaalikoulu KEHYS Kehittyvä yhteistyö",29993.0,0.0,0.0,6503.0,6211.0,0.0,3672.0,0.0,0.0,0.0,0.0,46379.0,0.0,0.0,0.0,0.0,0.0,0.0,-46379.0,78.5948509075059
111Loimaan kaupunkiTutoropettajien toiminta ja kouluttaminen,27568.0,0.0,0.0,1242.0,526.0,19.0,0.0,0.0,0.0,0.0,0.0,29355.0,0.0,0.0,0.0,0.0,0.0,0.0,-29355.0,98.17151899595275
111Haminan kaupunkiTutoropettajien toiminta ja edelleen kouluttaminen Haminassa,42208.0,0.0,0.0,947.0,261.0,126.0,0.0,0.0,0.0,0.0,0.0,43542.0,0.0,0.0,0.0,33600.0,0.0,33600.0,-9942.0,46.57551070829969
111Loviisan kaupunkiTutorit apuun - kahdella kielellä 2,20048.0,0.0,74.0,1118.0,2022.0,43.0,0.0,0.0,0.0,0.0,0.0,23305.0,0.0,0.0,0.0,0.0,0.0,0.0,-23305.0,95.33759935229257
111Lumijoen kuntaTutoropettajien toiminta ja kouluttaminen,10245.0,0.0,0.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11454.0,0.0,0.0,0.0,0.0,0.0,0.0,-11454.0,98.26544732169472
