Unnamed: 0,personnel-costs-row.amount,material-costs-row.amount,rent-costs-row.amount,service-purchase-costs-row.amount,steamship-costs-row.amount,other-costs-row.amount,equipment-costs-row.amount,coordination-costs-row.amount,other-costs-row-2.amount,personnel-costs-row.amount-18,material-costs-row.amount-18,menotamount,project-incomes-row.amount,own-income-row.amount,eu-programs-income-row.amount,other-public-financing-income-row.amount,private-financing-income-row.amount,tulotamount,summaamount,SummienTodennakoisyys,radioButton-good-practices,organization_name,project_name,ei-tuotos-tyyppia,henkiloestoeliikkuvuudet-lkm,julkaisut,kasikirja,koulutus,muu-tuotos,ohjelma,opiskelijaliikkuvuudet-lkm,raportti,selvitys,tapahtuma,toimintamalli,tutkimus,verkkosivut,min,max,std,mean,sum,haku_id,osa_alue_id,osa_alue_nimi,poikkeavuus
58Siuntion kuntaMonipuolista tutorointia  koulujen arjessa ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9941725083515,0,Siuntion kunta,Monipuolista tutorointia  koulujen arjessa ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.2217355782608345,0.625,0.0,58,2,02 Esi- ja perusopetus,227.9930981547243
58Multian kuntaMultian tutoropettajan toiminta,322.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,-812.0,97.95442373699892,0,Multian kunta,Multian tutoropettajan toiminta,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.8,0.0,0.75,1.0,58,2,02 Esi- ja perusopetus,226.83406179807042
58Pielaveden kuntaTutoropettajilta oppia ja osaamista ops:n haasteisiin modernein menetelmin,6024.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,6219.0,6000.0,0.0,0.0,0.0,0.0,6000.0,-219.0,83.33546185307006,0,Pielaveden kunta,Tutoropettajilta oppia ja osaamista ops:n haasteisiin modernein menetelmin,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.28284271247461906,-0.1,2.0,58,2,02 Esi- ja perusopetus,230.57987666731492
58Paltamon kuntaTutoropettajat digitaalisten välineiden vertaiskouluttajina,2614.0,0.0,0.0,395.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,-3750.0,98.06518184364296,0,Paltamon kunta,Tutoropettajat digitaalisten välineiden vertaiskouluttajina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.1,0.6,0.1707825127659933,0.3375,2.0,58,2,02 Esi- ja perusopetus,231.0574403403553
58Tervon kuntaDigiTutor 2017,2804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2804.0,0.0,0.0,0.0,0.0,0.0,0.0,-2804.0,98.06813366945448,0,Tervon kunta,DigiTutor 2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,2,02 Esi- ja perusopetus,230.93141050044042
58Ruskon kuntaSparrauksella paremmaksi,9628.0,0.0,0.0,0.0,322.0,637.0,0.0,0.0,0.0,0.0,0.0,10587.0,0.0,0.0,0.0,0.0,0.0,0.0,-10587.0,98.1495749483304,0,Ruskon kunta,Sparrauksella paremmaksi,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.15,1.0,58,2,02 Esi- ja perusopetus,231.27251323879295
58Laitilan kaupunkiVakka- Suomen OPS tutorit / Laitila ,7965.0,14.0,0.0,91.0,20.0,104.0,0.0,0.0,0.0,0.0,0.0,8194.0,62.0,0.0,0.0,0.0,0.0,62.0,-8132.0,98.22427502148294,0,Laitilan kaupunki,Vakka- Suomen OPS tutorit / Laitila ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,2,02 Esi- ja perusopetus,230.93275075552393
58Kemijärven kaupungin perusopetusTutoropettajien toiminta Kemijärvellä,5300.0,0.0,0.0,665.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,6165.0,0.0,0.0,0.0,0.0,0.0,0.0,-6165.0,98.29332712484477,0,Kemijärven kaupungin perusopetus,Tutoropettajien toiminta Kemijärvellä,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,58,2,02 Esi- ja perusopetus,231.22273061755615
58Eurajoen kristillisen opiston kannatusyhdistys ryDigitutor Eurajoen kristillinen opisto,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,-1620.0,98.0391069448892,0,Eurajoen kristillisen opiston kannatusyhdistys ry,Digitutor Eurajoen kristillinen opisto,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,2,02 Esi- ja perusopetus,230.93093173107167
58Kainuun Opisto OyDigitutor Kainuun Opisto,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,98.02262212760212,0,Kainuun Opisto Oy,Digitutor Kainuun Opisto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.18929694486000911,0.225,1.0,58,2,02 Esi- ja perusopetus,231.2211021168112
58Ylöjärven kaupunkiTutoropettajat pedagogisina kehittäjinä,67594.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,67779.0,0.0,0.0,0.0,0.0,0.0,0.0,-67779.0,94.8355630534712,0,Ylöjärven kaupunki,Tutoropettajat pedagogisina kehittäjinä,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3,0.1,0.0,-0.1,2.0,58,2,02 Esi- ja perusopetus,230.52586643867807
58Utajärven kunta#turvaatutoreista,6637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6637.0,0.0,0.0,0.0,0.0,0.0,0.0,-6637.0,98.1400094180522,0,Utajärven kunta,#turvaatutoreista,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4,0.28284271247461906,0.13333333333333333,3.0,58,2,02 Esi- ja perusopetus,231.27387102769
58Urjalan kuntaPirkanmaan tutoropettajat (Urjala),4516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4516.0,4500.0,0.0,0.0,0.0,0.0,4500.0,-16.0,90.09104756186224,0,Urjalan kunta,Pirkanmaan tutoropettajat (Urjala),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6,0.3,0.6363961030678927,-0.075,2.0,58,2,02 Esi- ja perusopetus,230.73942449989931
58Rautjärven kuntaYhdessä bitteihin,3300.0,0.0,0.0,600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000.0,98.20465422481426,0,Rautjärven kunta,Yhdessä bitteihin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,2,02 Esi- ja perusopetus,230.9318273240566
58Taipalsaaren kuntaTaipalsaaren tutoropettaja,10237.0,20.0,0.0,436.0,687.0,0.0,597.0,0.0,0.0,0.0,0.0,11977.0,0.0,0.0,0.0,0.0,0.0,0.0,-11977.0,89.9315660432302,0,Taipalsaaren kunta,Taipalsaaren tutoropettaja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.7,0.14142135623730948,0.6,1.0,58,2,02 Esi- ja perusopetus,228.81916748087602
58Salon kaupunkiTutor opettajan osaamisen kehittämisen tukena,63030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63030.0,0.0,0.0,0.0,0.0,0.0,0.0,-63030.0,95.2954723959002,0,Salon kaupunki,Tutor opettajan osaamisen kehittämisen tukena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,2,02 Esi- ja perusopetus,230.86897191131283
58Pyhäjoen kuntaDigiapu – ICT -tutorit ohjaamaan Pyhäjokista kouluyhteisöä,7241.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,7342.0,0.0,0.0,0.0,0.0,0.0,0.0,-7342.0,98.20890717485196,0,Pyhäjoen kunta,Digiapu – ICT -tutorit ohjaamaan Pyhäjokista kouluyhteisöä,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.4,2.0,58,2,02 Esi- ja perusopetus,230.72686106763712
58Nakkilan kuntaNakkilan katse kohti digikoulua,5726.0,0.0,0.0,395.0,210.0,605.0,0.0,0.0,0.0,0.0,0.0,6936.0,0.0,0.0,0.0,0.0,0.0,0.0,-6936.0,98.16134127685345,0,Nakkilan kunta,Nakkilan katse kohti digikoulua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.2,0.8,0.3851433592970635,0.4833333333333334,2.0,58,2,02 Esi- ja perusopetus,230.1249771457306
58Sotkamon kuntaDIGATA - Digiaikaan tutoreiden avulla,5240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5240.0,0.0,0.0,0.0,0.0,0.0,0.0,-5240.0,98.11772290086004,0,Sotkamon kunta,DIGATA - Digiaikaan tutoreiden avulla,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,2,02 Esi- ja perusopetus,230.9321885971757
58Teuvan kunta/ sivistystoimiTeuvan tutor -toiminta,7608.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,7652.0,0.0,0.0,0.0,0.0,0.0,0.0,-7652.0,98.16470827826599,0,Teuvan kunta/ sivistystoimi,Teuvan tutor -toiminta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.2,0.9,0.3339571748740013,0.1896296296296296,3.0,58,2,02 Esi- ja perusopetus,231.27174478477946
58Sodankylän kuntaTutor-tokka jutaa ympäri kyliä,6044.0,0.0,0.0,4689.0,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,12346.0,0.0,0.0,0.0,0.0,0.0,0.0,-12346.0,96.36346194558702,0,Sodankylän kunta,Tutor-tokka jutaa ympäri kyliä,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.9,0.3209361307176243,0.34,1.0,58,2,02 Esi- ja perusopetus,230.872230249658
58Sipoon kuntaVertaistuella ja opettajien yhteistyöllä kohti uudenlaista koulua,32867.0,0.0,0.0,0.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,33648.0,0.0,0.0,0.0,0.0,0.0,0.0,-33648.0,97.61622201144694,0,Sipoon kunta,Vertaistuella ja opettajien yhteistyöllä kohti uudenlaista koulua,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.325,4.0,58,2,02 Esi- ja perusopetus,230.40476675003686
58Kustavin kuntaVakka-Suomen opstutorit/Kustavi,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.0,1000.0,0.0,0.0,0.0,0.0,1000.0,-632.0,97.87997277733818,0,Kustavin kunta,Vakka-Suomen opstutorit/Kustavi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.2645751311064591,0.3,1.0,58,2,02 Esi- ja perusopetus,231.02824593520506
58Ylivieskan kaupunkiYlivieskan digitutoritoiminta – Osaaminen jakoon,25352.0,0.0,0.0,2004.0,1877.0,4.0,0.0,0.0,0.0,0.0,0.0,29237.0,0.0,0.0,0.0,0.0,0.0,0.0,-29237.0,95.886265005452,0,Ylivieskan kaupunki,Ylivieskan digitutoritoiminta – Osaaminen jakoon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,0.08,5.0,58,2,02 Esi- ja perusopetus,229.78619411316043
"58Ylitornion kunta, sivistystoimiTutoropettajien toiminta",5686.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,5818.0,0.0,0.0,0.0,0.0,0.0,0.0,-5818.0,98.20027625145008,0,"Ylitornion kunta, sivistystoimi",Tutoropettajien toiminta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3,0.1414213562373095,0.1,2.0,58,2,02 Esi- ja perusopetus,231.41204450418073
58Vihdin kuntaKetterät tutorit uutta opsia jalkauttamaan,52089.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,52498.0,0.0,0.0,0.0,0.0,0.0,0.0,-52498.0,96.52159725195723,0,Vihdin kunta,Ketterät tutorit uutta opsia jalkauttamaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.8,0.9,0.5549774770204643,0.15000000000000002,2.0,58,2,02 Esi- ja perusopetus,231.44190944935428
58Vetelin kuntaVETO,1260.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,-1480.0,98.0563792293105,0,Vetelin kunta,VETO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.34641016151377546,0.2,1.0,58,2,02 Esi- ja perusopetus,231.25344195335745
58Vesilahden kuntaTutoropettajien toiminta Vesilahdessa,10273.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10654.0,0.0,0.0,0.0,0.0,0.0,0.0,-10654.0,93.64027411727258,0,Vesilahden kunta,Tutoropettajien toiminta Vesilahdessa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.47095057469914103,0.3583333333333333,2.0,58,2,02 Esi- ja perusopetus,230.96318357550786
58Vesannon yhtenäiskouluOPS2016 todeksi.,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,-1972.0,98.0480729806197,0,Vesannon yhtenäiskoulu,OPS2016 todeksi.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.21213203435596426,0.35,0.0,58,2,02 Esi- ja perusopetus,230.27915949153066
"58Vehmaan kunta , koulutoimiVakka-Suomen opstutorit/ Vehmaa",3046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3046.0,0.0,0.0,0.0,0.0,0.0,0.0,-3046.0,98.0736700233293,0,"Vehmaan kunta , koulutoimi",Vakka-Suomen opstutorit/ Vehmaa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,1.0,58,2,02 Esi- ja perusopetus,226.04896824587115
58Varkauden kaupunki sivistyspalvelutTutor-opettajien toiminta,27100.0,0.0,446.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,27564.0,0.0,0.0,0.0,0.0,0.0,0.0,-27564.0,89.49061957441847,0,Varkauden kaupunki sivistyspalvelut,Tutor-opettajien toiminta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.4,0.16903085094570333,0.1,1.0,58,2,02 Esi- ja perusopetus,231.2185434719638
58Vantaan kaupunkiTutoropettajien toiminta,261936.0,0.0,0.0,0.0,0.0,61827.0,0.0,0.0,0.0,0.0,0.0,323763.0,296250.0,0.0,0.0,0.0,0.0,296250.0,-27513.0,30.872721213344413,0,Vantaan kaupunki,Tutoropettajien toiminta,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.1,0.0,0.0,-0.025,4.0,58,2,02 Esi- ja perusopetus,230.3284252202259
58Turun Seudun Steinerkouluyhdistys ry.Uusi peruskoulu- ohjelma,2511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511.0,0.0,0.0,0.0,2000.0,500.0,2500.0,-11.0,87.33555359042917,0,Turun Seudun Steinerkouluyhdistys ry.,Uusi peruskoulu- ohjelma,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.12583057392117916,0.125,1.0,58,2,02 Esi- ja perusopetus,231.25220594406602
"58Turun kaupunki, sivistystoimialaTutor Aboensis - Turun uuden perusopetuksen tutoropettajat",174194.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,174461.0,0.0,0.0,0.0,0.0,0.0,0.0,-174461.0,76.16506705785646,0,"Turun kaupunki, sivistystoimiala",Tutor Aboensis - Turun uuden perusopetuksen tutoropettajat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58,2,02 Esi- ja perusopetus,230.4544998641324
"58Toivakan kuntaKärkihanke 1: hakuryhmä 2, Tutoropettajien toiminta",4763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4763.0,0.0,0.0,0.0,0.0,0.0,0.0,-4763.0,98.10908626786228,0,Toivakan kunta,"Kärkihanke 1: hakuryhmä 2, Tutoropettajien toiminta",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,-0.6,0.7,0.1833663265696069,0.09023809523809524,7.0,58,2,02 Esi- ja perusopetus,226.8675300910263
58Toholammin kuntaTohoICT,4848.0,0.0,0.0,963.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,6652.0,0.0,0.0,0.0,0.0,0.0,0.0,-6652.0,97.82346771926373,0,Toholammin kunta,TohoICT,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1,0.6,0.16184644546606256,0.11666666666666665,3.0,58,2,02 Esi- ja perusopetus,231.259202751704
58Tampereen yliopiston normaalikouluMentOPE ,7961.0,2119.0,0.0,597.0,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,12091.0,0.0,0.0,0.0,0.0,0.0,0.0,-12091.0,79.14739637050691,0,Tampereen yliopiston normaalikoulu,MentOPE ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.06666666666666668,3.0,58,2,02 Esi- ja perusopetus,231.17705250314316
58Tampereen Steiner-kouluyhdistys ryTopeto 2017-18,10836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10836.0,0.0,0.0,0.0,0.0,0.0,0.0,-10836.0,98.18000039650852,0,Tampereen Steiner-kouluyhdistys ry,Topeto 2017-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58,2,02 Esi- ja perusopetus,230.93292127788047
"58Tampereen kaupunki, Vapeha,Ilmiömäinen Tampere - tutoropettajat ",209611.0,0.0,0.0,9708.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,220457.0,0.0,0.0,0.0,0.0,0.0,0.0,-220457.0,74.77553792268371,0,"Tampereen kaupunki, Vapeha,",Ilmiömäinen Tampere - tutoropettajat ,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,-0.3,0.9,0.22150530650883266,0.18955026455026452,9.0,58,2,02 Esi- ja perusopetus,222.17716058915795
"58Tammelan kunta, sivistystoimiHakuryhmä 2 Tutoropettajien toiminta",7362.0,575.0,0.0,1198.0,128.0,12.0,0.0,0.0,0.0,0.0,0.0,9275.0,0.0,0.0,0.0,0.0,0.0,0.0,-9275.0,88.20122280188295,0,"Tammelan kunta, sivistystoimi",Hakuryhmä 2 Tutoropettajien toiminta,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.2,0.06139109507783856,0.0972222222222222,6.0,58,2,02 Esi- ja perusopetus,228.52337167406841
58Taivassalon kuntaVakka-Suomen opstutorit/Taivassalo,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,1500.0,0.0,0.0,0.0,0.0,1500.0,-330.0,97.4593806800984,0,Taivassalon kunta,Vakka-Suomen opstutorit/Taivassalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7,0.5,0.4415880433163923,1.1102230246251566e-17,1.0,58,2,02 Esi- ja perusopetus,230.93033520513862
58Hyrynsalmen kuntaHyrynsalmen tutoropetus,846.0,61.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.0,97.93143613692415,0,Hyrynsalmen kunta,Hyrynsalmen tutoropetus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6,-0.6,0.0,-0.6,1.0,58,2,02 Esi- ja perusopetus,223.789280572882
58Suomen AdventtikirkkoSuomen Adventtikirkon koulujen tutoropettajat ,5977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977.0,0.0,0.0,0.0,0.0,0.0,0.0,-5977.0,98.1300391986281,0,Suomen Adventtikirkko,Suomen Adventtikirkon koulujen tutoropettajat ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,-0.1,0.3,0.0,0.06000000000000001,5.0,58,2,02 Esi- ja perusopetus,229.71296276697566
58Simon kuntaTutoropettajien toiminta,2713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713.0,0.0,0.0,0.0,0.0,0.0,0.0,-2713.0,98.06601700251764,0,Simon kunta,Tutoropettajien toiminta,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8,0.0,0.25,4.0,58,2,02 Esi- ja perusopetus,230.6229528643553
58Siilinjärven kuntaSiilinjärven peruskoulujen tutoropettajien toiminta,37943.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37957.0,0.0,0.0,0.0,0.0,0.0,0.0,-37957.0,97.4656456842747,0,Siilinjärven kunta,Siilinjärven peruskoulujen tutoropettajien toiminta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.17078251276599332,0.17500000000000002,1.0,58,2,02 Esi- ja perusopetus,231.25976793194837
58Siikalatvan kuntaSiikalatvan tutorit toimii ja verkostoituu,8541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541.0,0.0,0.0,0.0,0.0,0.0,0.0,-8541.0,98.16316326745935,0,Siikalatvan kunta,Siikalatvan tutorit toimii ja verkostoituu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,58,2,02 Esi- ja perusopetus,228.28515262079213
58Sievin kuntaOpsin osaamisverkosto,12175.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,12304.0,9500.0,0.0,0.0,0.0,0.0,9500.0,-2804.0,78.95992992459591,0,Sievin kunta,Opsin osaamisverkosto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.4,0.21213203435596428,0.08333333333333333,3.0,58,2,02 Esi- ja perusopetus,231.2041226345231
58Seinäjoen kaupunkiTutoropettajilla opstaitureita,98101.0,0.0,0.0,0.0,98.0,400.0,0.0,0.0,0.0,0.0,0.0,98599.0,0.0,0.0,0.0,0.0,0.0,0.0,-98599.0,89.74973260652331,0,Seinäjoen kaupunki,Tutoropettajilla opstaitureita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.8,0.4203173404306164,0.35,1.0,58,2,02 Esi- ja perusopetus,230.67116199080604
"58Savonlinnan kaupunkiPeruskoulun Tutorit kentällä, Savonlinna 2017-2018",35320.0,0.0,0.0,451.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,36103.0,0.0,0.0,0.0,0.0,0.0,0.0,-36103.0,97.79570435146393,0,Savonlinnan kaupunki,"Peruskoulun Tutorit kentällä, Savonlinna 2017-2018",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2,0.6,0.2507642001165733,0.17,3.0,58,2,02 Esi- ja perusopetus,231.29297774306798
58Savitaipaleen kuntaTutoropettajan toiminta Savitaipaleella,4530.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,4617.0,0.0,0.0,0.0,0.0,0.0,0.0,-4617.0,98.15832409655708,0,Savitaipaleen kunta,Tutoropettajan toiminta Savitaipaleella,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.1,0.0,0.0,-0.02,5.0,58,2,02 Esi- ja perusopetus,229.4315229938291
58Sauvon kuntaTutoropettajien toiminta,4596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4596.0,3500.0,0.0,0.0,0.0,0.0,3500.0,-1096.0,93.48003148433037,0,Sauvon kunta,Tutoropettajien toiminta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.3,0.17320508075688773,0.05,1.0,58,2,02 Esi- ja perusopetus,231.10779222679707
